,name,transformer_roc,autogluon_roc,transformer_cross_entropy,autogluon_cross_entropy,transformer_time,autogluon_time,number_of_input_columns,number_of_rows,missingness,number_of_classes
637,chuckh193333/fatal-police-shootings-in-the-us,0.5453918711416126,0.4836263357462944,0.1504995971918106,0.15962612628936768,2.564141273498535,312.91899037361145,3,7474,True,2
638,akrock/grocery-dataset,0.9971844080430404,0.997994248366013,1.1203864812850952,1.0814920663833618,2.196502447128296,331.6295440196991,4,5549,True,6
639,awesomebanana2018/medium-articles-data-with-followers,0.6428529824811189,0.6224930267475197,0.5465501546859741,0.5236987471580505,2.269181966781616,301.5033917427063,4,5224,False,2
640,davidsonsteele/churn-dataset-with-intl-call,0.846425330456818,0.5588187452914184,3.2008745670318604,2.813814401626587,3.0388996601104736,301.7806143760681,9,6687,True,2
641,bilalzcan/lebronn,0.917599715099715,0.9393091168091168,0.612349808216095,0.6183715462684631,2.698835849761963,325.64117074012756,6,13551,True,3
642,havvanurtekin/lebron,0.9481339031339031,0.935954415954416,0.6168737411499023,0.6179230809211731,2.76921010017395,323.0225772857666,5,13551,True,3
643,hibikigunner/churn-data,0.7965996615707783,0.7877815381024624,0.3113440275192261,0.31437355279922485,2.2368290424346924,308.9115180969238,13,5000,False,2
644,viratkothari/marketsegmentds,0.6677545944657909,0.7814061089952432,0.8464688062667847,0.8471938967704773,2.739908456802368,319.35700488090515,38,15070,True,2
645,andreygoncharovv/laba11,0.94125,0.9483333333333333,0.33846572041511536,0.30059462785720825,0.14354634284973145,320.24392795562744,4,200,True,2
646,abdullahra/lebron,0.6756543701083931,0.6943455480237088,0.9546679854393005,0.9626591205596924,2.42036771774292,309.72649669647217,3,13551,True,3
647,hibikigunner/churn-data,0.7965996615707783,0.7877815381024624,0.3113440275192261,0.31437355279922485,2.2368290424346924,308.9115180969238,13,5000,False,2
648,viratkothari/marketsegmentds,0.6677545944657909,0.7814061089952432,0.8464688062667847,0.8471938967704773,2.739908456802368,319.35700488090515,38,15070,True,2
649,andreygoncharovv/laba11,0.94125,0.9483333333333333,0.33846572041511536,0.30059462785720825,0.14354634284973145,320.24392795562744,4,200,True,2
650,marshall7/attrition,0.7074821029570714,0.8196724489746461,0.5478813648223877,0.47851279377937317,2.3961498737335205,308.4360775947571,6,9612,True,2
651,abdullahra/lebron,0.6756543701083931,0.6943455480237088,0.9546679854393005,0.9626591205596924,2.42036771774292,309.72649669647217,3,13551,True,3
652,marshall7/attrition,0.7074821029570714,0.8196724489746461,0.5478813648223877,0.47851279377937317,2.3961498737335205,308.4360775947571,6,9612,True,2
653,mustafasabrince2/traindataset,0.6537292464878672,0.6749281199855912,0.9611310362815857,0.9604523777961731,2.301614284515381,311.8616132736206,5,13551,True,3
654,nilaykushawaha/breastcancerdiagnosisusingkmeans,0.9901643854460417,0.992571703693514,0.14108817279338837,0.13566480576992035,0.4458003044128418,304.494833946228,10,569,True,2
655,sandeeptaksande/ml-hr-analytics,0.5530991116877931,0.49238351893307475,0.6331130862236023,0.6210507750511169,2.1902904510498047,307.43553948402405,2,19158,True,2
656,imohammed21/telecom-churn-dataset,0.8390200140039678,0.8395816314622476,0.31297412514686584,0.3162113130092621,2.2582380771636963,325.3827905654907,6,5000,False,2
657,sreyanunna20112039/michelin-star,0.5062243334749417,0.5239385128135289,0.776123583316803,0.7994998097419739,2.5575666427612305,316.068562746048,2,3192,True,3
658,swapnamadhu/hr-dataset,0.5137865927796482,0.5241619902731013,1.0292294025421143,1.0315943956375122,2.940638542175293,314.7648181915283,12,5000,True,3
659,brittanijohnson/grass-grass-everywhere,0.6083411870813445,0.558989247965626,1.7989493608474731,1.440746545791626,2.455641508102417,314.2791533470154,5,3653,True,2
660,edigasathishgoud/salary-variations-dataset,0.5269482826687721,0.5472667456244242,0.5681710839271545,0.5677036643028259,2.9346601963043213,316.76169204711914,11,5000,True,2
661,mupati/dog-rates-tweets-dataset,0.5405371485943775,0.6108182730923695,0.057078778743743896,0.06516831368207932,2.777381181716919,314.53260612487793,4,2356,True,1
662,jishaiv/sales-record-new,0.490892736646213,0.5152802564240392,1.3870562314987183,1.3862740993499756,2.429830551147461,309.33308506011963,3,5000,False,4
663,preethamdp/iit-websites-retrieval-time-in-different-browsers,0.8547049999999998,0.8709425,1.4549769163131714,1.3251820802688599,2.205162763595581,317.48693585395813,13,8383,True,5
664,uttejv/water-quality,0.8753265274657505,0.8314479538346328,0.5919537544250488,0.5909407734870911,2.382995128631592,316.0296223163605,19,20000,True,3
665,new-york-city/nyc-women's-resource-network-database,0.4880073800738008,0.5740685632662779,0.21087098121643066,0.22262093424797058,0.8928077220916748,312.5620048046112,5,1147,True,2
666,zwangm/covid-diagnostic,0.6467684210526317,0.6344947368421052,0.19670453667640686,0.20397412776947021,8.421984195709229,311.7406084537506,28,5644,True,2
667,dodo0517/covid-dataset,0.7167647740547499,0.6987637810957076,1.0445259809494019,1.043543815612793,5.706570148468018,313.49907779693604,3,6334,True,4
668,dodo0517cc/coviddataset,0.7167647740547499,0.6975824796536131,1.0445259809494019,1.0464340448379517,2.2277557849884033,314.71588015556335,3,6334,True,4
669,kagglecomashokkumar/summer-olympics,0.5193574560796818,0.5100807253877763,1.0990097522735596,1.0984201431274414,2.1390843391418457,308.96872115135193,6,25341,True,3
670,karthickveerakumar/census-data,0.8122315482523546,0.8124510946357499,0.4184034466743469,0.4179117679595947,2.6855640411376953,317.062864780426,4,31978,False,2
671,kagglebenb/fakerlolesportsdata,0.9583333333333334,0.8333333333333334,0.31357645988464355,0.48744484782218933,0.07280373573303223,306.84915709495544,8,28,True,2
672,kranthikumar11/accesspointdetails,0.964319965553011,0.9740929938217238,0.193134605884552,0.16225263476371765,2.468707799911499,316.5787556171417,18,22543,False,2
673,mortyd137/iwantout,0.8197103640603699,0.819619568100718,0.690172553062439,0.7004182934761047,2.2334163188934326,318.8258261680603,2,10615,True,3
674,new-york-state/nys-energy-prices,0.937783061594203,0.951254332073094,1.1647725105285645,1.0732696056365967,0.29313111305236816,313.6330223083496,12,188,True,4
675,robfer/custom-bank-marketing,0.9521756068727415,0.9478230497454291,0.15681757032871246,0.3324908912181854,2.10837459564209,313.1267423629761,10,30488,False,2
676,drpengjiang/sf-crime-unsw,0.5052596103787261,0.9981279732998198,1.9424824714660645,1.2395282983779907,2.42478609085083,337.48958802223206,6,8722,False,7
677,devrakib/us-crime-1980-2014,0.9819546666666666,0.9855813333333332,0.11911408603191376,0.1132260113954544,2.1715903282165527,309.38241744041443,4,23092,False,2
678,chemicaltoilet/external,0.8435227272727271,0.8620575068870523,1.216705322265625,1.1383401155471802,1.8978703022003174,314.531946182251,2,1760,False,4
679,riyadsalih/dataset,0.8211688552305519,0.8182739294564486,0.4030610918998718,0.4021470248699188,2.119961738586426,304.84130811691284,5,32560,False,2
680,kunihikofurugori/annotatationdataset-houfinskylar,0.9999534048357308,0.9999830563039023,0.010697735473513603,0.008762584999203682,2.62679123878479,311.19599962234497,3,6061,False,2
681,klemenvodopivec/kaggle-survey-challenge-all-kernels,0.9903586851615214,0.9897750175787324,0.8393684029579163,0.8459004759788513,1.7426462173461914,314.56430864334106,5,1589,True,3
682,bosbos/train-labels-updated-2,0.6642179621578054,0.662692944677776,1.5599409341812134,1.5546950101852417,2.392932176589966,315.4982168674469,22,17690,False,5
683,kacharepramod/uoc-dataset,0.8127737132588885,0.8122603003465537,0.4520168602466583,0.4498230516910553,2.376321315765381,312.40733647346497,4,7043,False,2
684,bradleyiversen/spaceship-titanic-datasets,0.569866945989407,0.5756038700391599,1.1103802919387817,1.1267768144607544,2.050110340118408,317.7663230895996,6,4277,True,3
685,gabritaglia/coding-test,0.8338891986959506,0.8363557395332875,0.4180792570114136,0.4056673049926758,2.438279867172241,311.1337025165558,4,48841,True,2
686,saravananp27/dystest,0.5976571338069596,0.5948289515362686,0.3450280427932739,0.32982125878334045,2.0943636894226074,308.4608054161072,13,3644,False,2
687,sandeeptaksande/analytics-dataset,0.5392573671392115,0.504473376092012,1.1080132722854614,1.1302735805511475,2.3064322471618652,309.5364453792572,2,19158,True,3
688,chandra03/customer-retention-potention,0.8325717100562327,0.8561283912375472,0.7835202217102051,0.777183473110199,2.9055123329162598,305.4388918876648,12,23820,False,3
689,gabcoelho/ocupao-de-leitos-sus-piau-20162022,0.6834125221547601,0.970324566259474,1.9019842147827148,1.3815414905548096,2.5585761070251465,333.9538447856903,7,48572,False,7
690,hossamhassan1/parishouses,1.0,1.0,0.018956836313009262,0.0041579497046768665,2.3378310203552246,309.92726135253906,16,10000,False,2
691,citvas/tanzania-2022-form-4-pupils-to-book-ratio,0.9112452046035806,0.8881540387894289,0.3378908038139343,0.3765517771244049,2.7308895587921143,302.4174773693085,12,5540,True,2
692,arturogalindo/etiology-seasonality-outcomes-of-ili-in-mexico,0.8699652503553941,0.8635286684567999,0.10416266322135925,0.0930975154042244,2.7293806076049805,311.0091691017151,11,5662,True,2
693,sanjayajith/football-datset,0.6884522340953877,0.659899229401304,0.6357054710388184,0.6536855697631836,2.425225257873535,316.24172711372375,10,6840,False,2
694,pallavimenthenigari/telecom-churn-dataset,0.8087511230907457,0.8016249518675395,0.45638856291770935,0.45978185534477234,6.234440565109253,306.5603370666504,2,7043,False,2
695,sarthakwadhawan/dt-dataset,0.7376154561764902,0.7840844906638316,0.6332285404205322,0.6747766137123108,2.4028754234313965,306.3274631500244,7,18423,True,2
696,pratikpharate1554/data02,0.9350993616152732,0.9499406659857653,1.9031791687011719,1.844915509223938,2.4265353679656982,341.02682876586914,10,6368,True,10
697,guessarkhalid/newdatakhg,0.6139247540812077,0.6079153173351348,0.8213741183280945,0.8447622656822205,2.620131492614746,305.97265362739563,2,39714,False,3
698,farheenakhan01/traindata,0.6161991554636332,0.6371636555346027,0.5954344868659973,0.6090825200080872,2.3398847579956055,319.34570026397705,6,4277,True,2
699,wasdxa/dataset,0.9308798178422264,0.8497355744421992,1.5095900297164917,1.5080668926239014,2.432678699493408,332.96043038368225,6,5000,True,7
700,wasdxa/dataset,0.9308798178422264,0.8497355744421992,1.5095900297164917,1.5080668926239014,2.432678699493408,332.96043038368225,6,5000,True,7
701,sahil1010/catholic-saints,0.6230763769710584,0.6491140668061269,0.9784572124481201,0.9723616242408752,2.391087293624878,324.62436509132385,4,9012,True,3
702,debu1dutta/wa-fn-usec-telco-customer-churn-new-ad,0.8222125431228624,0.8215443552977395,0.4593018889427185,0.45235857367515564,4.663168907165527,312.8158805370331,3,10319,True,2
703,reguita/spaceship-titanic-pipeline,0.569866945989407,0.5821716269607232,1.1103802919387817,1.1246569156646729,3.2639405727386475,318.35559129714966,6,4277,True,3
704,aliibrahim3399/udemy-courses,0.4855725301852775,0.5114168037843428,1.254715919494629,1.258799433708191,2.8282570838928223,328.84751892089844,5,3678,False,4
705,ahmedanwar89/sales-manager-dataset,0.48712403268859067,0.5003495791326722,1.3865020275115967,1.3864034414291382,2.537307024002075,311.1317608356476,3,9999,True,4
706,henriupton/wind-solar-electricity-production,0.9384093417619908,0.9138048531674361,0.3855496644973755,0.5066424608230591,2.894044876098633,312.3963506221771,2,59806,True,2
707,amirhosseinmirzaie/americancitizenincome,0.8149275458214782,0.8100752111868369,0.4280954599380493,0.4428652822971344,2.273087978363037,322.12810587882996,5,25000,False,2
708,prathamsaraf1389/numpy-pandas-and-matplot-lib-practise,0.4962331557617902,0.488655908143898,1.352450966835022,1.366178035736084,2.8227691650390625,312.3401095867157,13,5000,True,3
709,sakshigoyal7/credit-card-customers,0.9787751854538647,0.9899765208776979,0.24859051406383514,0.17332008481025696,3.153641700744629,314.4219481945038,14,10127,False,2
710,rohitsahoo/sales-forecasting,0.65101782269033,0.6751073395231687,0.9709981083869934,0.9568545818328857,3.131362199783325,320.00555777549744,3,9800,True,3
711,ahsan81/hotel-reservations-classification-dataset,0.8444991736458005,0.860608438097714,0.42548668384552,0.40941035747528076,2.664492607116699,309.9740607738495,10,36275,False,2
712,pkdarabi/bank-marketing-dataset,0.940017560206422,0.9390813145068807,0.20925018191337585,0.3235710859298706,2.2454755306243896,313.65765142440796,10,39188,True,2
713,hasibalmuzdadid/global-air-pollution-dataset,0.9990820862069314,0.9975324876237625,1.063802719116211,1.0600907802581787,3.116708517074585,332.3760795593262,5,23463,True,6
714,thedevastator/predicting-credit-card-customer-attrition-with-m,0.9787751854538647,0.9886348567461525,0.24859051406383514,0.16771931946277618,2.8572564125061035,312.8476233482361,14,10127,False,2
715,lodetomasi1995/income-classification,0.8258528453348358,0.8343043349461834,0.395469605922699,0.38106438517570496,2.280871629714966,302.1123068332672,5,32561,False,2
716,qizarafzaal/adult-dataset,0.8263507723661965,0.8276361194098982,0.39553120732307434,0.3899863064289093,3.0312387943267822,310.143182516098,6,32560,False,2
717,jpmiller/employee-attrition-for-healthcare,0.8362966635970817,0.8104129772614577,0.2689610421657562,0.28810322284698486,2.499441385269165,316.0135929584503,18,1676,False,2
718,krantiswalke/bankfullcsv,0.9720544467787116,0.970281862745098,0.08761242032051086,0.0907100960612297,3.9544317722320557,316.07811665534973,7,45211,False,2
719,pankajjsh06/ibm-watson-marketing-customer-value-data,0.68924200968159,0.7425508884813132,0.4572492837905884,0.33418604731559753,2.848283290863037,317.98364305496216,8,9134,False,2
720,whenamancodes/credit-card-customers-prediction,0.8425416734919928,0.8282981926536088,0.3523102104663849,0.3154020607471466,2.4885358810424805,322.9559998512268,5,10127,False,2
721,rupakroy/lstm-datasets-multivariate-univariate,0.7006772510735373,0.7514492753623189,1.160524606704712,1.1275744438171387,0.3731210231781006,333.529905796051,7,346,False,4
722,afumetto/3dprinter,0.94,1.0,0.46560490131378174,0.1351817548274994,0.09950041770935059,321.90097427368164,10,50,False,2
723,brenda89/fifa-world-cup-2022,0.9934112335650821,0.9924600042975568,0.5696090459823608,0.575499951839447,3.2666237354278564,315.6861741542816,14,23921,True,3
724,naveenkumar20bps1137/sample-superstore,0.7256016859048464,0.756997362615916,0.9050945043563843,0.8968591690063477,2.8859500885009766,311.71937823295593,3,9994,False,3
725,ayessa/salary-prediction-classification,0.8258528453348358,0.8337292851375764,0.395469605922699,0.3818301558494568,3.844695806503296,312.37637543678284,5,32561,False,2
726,lucidlenn/sloan-digital-sky-survey,0.9983601876405764,0.9975717029993755,0.5857662558555603,0.5700967311859131,2.711552858352661,309.4287085533142,8,10000,False,3
727,csafrit2/steel-industry-energy-consumption,0.9863841765594378,0.9966703807373429,0.6423085331916809,0.5988864302635193,2.9737026691436768,314.9686760902405,7,35040,False,3
728,mhdzahier/travel-insurance,0.7696103238866396,0.7027665317139001,0.06202635169029236,0.6264644861221313,2.7939250469207764,300.79457664489746,4,63326,True,2
729,jithinanievarghese/popular-health-supplements-flipkart,0.668092507285889,0.6350631443702799,0.14210942387580872,0.15228529274463654,2.723458766937256,304.33290457725525,8,3076,True,2
730,nsaravana/malware-detection,0.24381797064723895,0.5,1.7862697839736938,2.2499682903289795,3.493173360824585,311.2960433959961,16,100000,False,2
731,anwarsan/credit-card-bank-churn,0.9787751854538647,0.990460143994883,0.24859051406383514,0.17567652463912964,3.130099296569824,315.51241302490234,14,10127,False,2
732,khusheekapoor/vehicle-insurance-fraud-detection,0.5501208671241422,0.5142896132252027,0.3193342387676239,0.3064119815826416,2.7351248264312744,312.4245226383209,4,15420,False,2
733,ulrikthygepedersen/speed-dating,0.7635420464211934,0.7856285696925507,0.4034048318862915,0.37497156858444214,3.856433391571045,320.6927719116211,56,8378,True,2
734,prasannakm/car-crash-dataset,0.6808719176704889,0.6385181102155675,1.42043936252594,1.44145929813385,2.9200921058654785,327.33632373809814,6,8652,True,5
735,jojoker/singapore-airbnb,0.9017406043948912,0.9341497769672742,0.748847246170044,0.7176558375358582,3.9884438514709473,314.0499815940857,8,7907,True,3
736,aslanahmedov/predict-term-deposit,0.9720544467787116,0.9730392156862746,0.08761242032051086,0.0885625034570694,3.6901159286499023,311.8920657634735,7,45211,True,2
737,ankurzing/sentiment-analysis-in-commodity-market-gold,0.5406372678591577,0.5397197785701945,1.302202582359314,1.3069539070129395,2.3908376693725586,329.48968958854675,3,10570,False,4
738,alihassankp/dubizzle-used-car-sale-data,0.6739793079487737,0.70225305606985,0.899276077747345,0.8961785435676575,3.0697808265686035,326.08240938186646,2,9970,True,3
739,shubamsumbria/traffic-violations-dataset,0.6783237758181503,0.6776938704510184,1.3898056745529175,1.3621426820755005,3.900456666946411,335.5591332912445,2,52966,True,5
740,kidoen/bank-customers-data,0.9745491946778712,0.9694721638655462,0.08365149050951004,0.09273018687963486,3.8224575519561768,316.2026209831238,5,42639,False,2
741,overload10/adult-census-dataset,0.8258528453348358,0.834972322097596,0.395469605922699,0.37918001413345337,2.8006303310394287,315.27767872810364,5,32561,False,2
742,ranja7/vehicle-insurance-customer-data,0.68924200968159,0.7568552872906581,0.4572492837905884,0.3266073167324066,3.151251792907715,316.63462567329407,8,9134,False,2
743,jinbonnie/chicago-airbnb-open-data,0.8795542705762668,0.8887356760982836,0.9238220453262329,0.9347232580184937,2.761136770248413,320.17865896224976,6,6397,True,4
744,agileteam/hr-data,0.5530991116877931,0.4989947670853949,0.6331130862236023,0.6212859153747559,2.904261350631714,314.6588490009308,2,19158,True,2
745,imdevskp/nobel-prize,0.5897839811090961,0.7572671027873538,1.7611831426620483,1.684505581855774,0.803572416305542,333.7811007499695,4,950,True,6
746,burmad/patient,0.6111130987378199,0.6148183087388456,1.6330376863479614,1.6321357488632202,3.261204719543457,337.1207420825958,6,100000,True,5
747,abdulrahmankhaled1/hotel-booking-dataset,0.8444365007149356,0.8584195279567695,0.42677661776542664,0.4090314507484436,2.7589797973632812,319.8833453655243,9,36275,False,2
748,ashydv/bank-marketing,0.9746495675514465,0.9662491301322199,0.15117371082305908,0.09082413464784622,3.2812609672546387,315.37919092178345,10,41188,False,2
749,mickey1968/individual-company-sales-data,0.655636,0.637388,0.6576783061027527,0.6627492308616638,2.5429680347442627,327.07040214538574,2,40000,True,2
750,prathimananjundaiah/global-superstore,0.4908880214232463,0.49842807154742236,1.0420414209365845,1.05241060256958,3.459339141845703,314.1305470466614,2,51290,False,3
751,ramakrishnanthiyagu/customer-churn-analysis,0.827803502744688,0.8109806191418649,0.2716262936592102,0.2672486901283264,2.736168622970581,310.54640889167786,5,12892,False,2
752,sonujha090/bank-marketing,0.9720544467787116,0.9703037464985994,0.08761242032051086,0.0895380824804306,3.226731300354004,310.24640250205994,7,45211,False,2
753,abdelrahmanekhaldi/phase2csv,0.9974313424236605,0.9983595800524935,0.07080516964197159,0.05205119028687477,3.0632309913635254,318.32432413101196,25,25192,False,2
754,paramitasen/powerbiproject,0.6871036778693723,0.7010938490805327,0.3143463134765625,0.32178547978401184,1.8501527309417725,304.2321698665619,22,1480,True,2
755,kritidoneria/adultdatasetxai,0.8263507723661965,0.8265997359827694,0.39553120732307434,0.4408572018146515,3.8893649578094482,316.2210030555725,6,32560,False,2
756,ravijeetkr/customer-life-time-value-prediction,0.6787486093989596,0.7447081992844042,0.45580390095710754,0.3297513425350189,4.047776937484741,318.8645453453064,4,9134,False,2
757,prasertk/michelinstar-restaurants,0.5062243334749417,0.5095760826776322,0.776123583316803,0.8042834401130676,3.4723477363586426,312.8918762207031,2,3192,True,3
758,stanley888cy/uci-adult-dataset,0.7955291329526775,0.808145377238483,0.4113692343235016,0.40166935324668884,3.2493104934692383,315.22040605545044,4,32561,False,2
759,blackarcher/malware-dataset,0.7016196811318763,0.5,1.1696206331253052,2.2499682903289795,3.44854736328125,312.1330211162567,32,100000,False,2
760,davidaniel/censuscsv,0.8258528453348358,0.8337350937215017,0.395469605922699,0.3828253746032715,4.585393667221069,357.86178159713745,5,32561,False,2
761,naveenrenji/hotel-resource-management-dataset,0.8444991736458005,0.8596010287645541,0.42548668384552,0.41104328632354736,3.0616374015808105,319.2095170021057,10,36275,False,2
762,ashoksrinivas/electrical-consumption,0.6809253801653368,0.7102597245919721,0.6346039772033691,0.6334185004234314,4.283576965332031,309.0228283405304,4,26496,False,3
763,rishabsingh/car-insurance-claim-propensity,0.47049588198352793,0.49331797327189303,0.693592369556427,0.6947001814842224,3.611149787902832,327.4271171092987,6,5000,True,2
764,menesakpinar/eda-project-analyze-us-citizens,0.8260300071445581,0.8323671722070877,0.3950045704841614,0.3840068280696869,3.5716049671173096,314.3261728286743,5,32561,True,2
765,dhirajnirne/bank-marketing,0.9734768907563025,0.969625350140056,0.08512427657842636,0.09793318063020706,6.916487455368042,323.2637538909912,7,45211,False,2
766,cleytoncandeira/rtrs-brazil-public-audit-reports-2023,0.8590686274509803,0.051388888888888894,0.9704118967056274,1.098915696144104,0.17444968223571777,316.6437466144562,2,129,True,3
767,sohaibanwaar1203/adultscsv,0.8263507723661965,0.8266055258343177,0.39553120732307434,0.4549960792064667,3.0339698791503906,315.5948271751404,6,32560,False,2
768,stantyan/uber-rides,0.9599406528189911,1.0,0.03594932332634926,0.02063441462814808,0.5381772518157959,309.37198877334595,5,678,True,2
769,syviaw/bankchurners,0.9786035772509926,0.9896021029805224,0.24948711693286896,0.18470776081085205,4.15948486328125,319.78018975257874,14,10127,False,2
770,ishanoze15/ondc-magicpin-pune,0.7459670322990891,0.6337321274944361,1.1143770217895508,1.120015263557434,4.233768701553345,312.01817631721497,3,19571,True,3
771,panchicore/vehicles-colombia-fasecolda,0.7108864949733743,0.6928282032300945,0.9443255066871643,1.0004733800888062,3.7237586975097656,313.84152817726135,8,12433,True,3
772,javagarm/movies-on-ott-platforms,0.6304518916396655,0.6422097487924804,1.6097519397735596,1.628031849861145,2.95273756980896,316.6768753528595,4,16744,True,5
773,ulrikthygepedersen/beach-water-quality,0.5491637890189086,0.5800399776061674,1.7117640972137451,1.7087727785110474,3.7131571769714355,331.2863907814026,4,34923,True,6
774,mohitkr05/malnutrition-data-unicef,0.7877000112795888,0.8013201147295317,0.8908820748329163,0.7968074679374695,2.5721113681793213,314.0943660736084,2,5302,False,2
775,asimhusain7/cars24,0.8229555236728838,0.8294595887135342,0.42838922142982483,0.45611366629600525,1.142091989517212,307.4313280582428,16,592,True,2
776,mit/pantheon-project,0.6765960217755286,0.6526877002573145,1.8995270729064941,1.9184093475341797,4.037381410598755,338.682865858078,5,11341,True,8
777,darpank/global-superstore-data,0.4908880214232463,0.47868017365383597,1.0420414209365845,1.0527310371398926,2.5312600135803223,308.5819528102875,2,51290,False,3
778,yuanyingli/anz-credit-card-dataset,0.4477055311060146,0.5084815801979379,0.21218785643577576,0.20925268530845642,5.412492036819458,322.92974185943604,10,18000,True,2
779,sgus1318/bank-marketing-propensity-data,0.9746495675514465,0.9707227358584352,0.15117371082305908,0.08383390307426453,3.6186275482177734,340.99654150009155,10,41188,False,2
780,yogeshpandey1/pharma-sales-hourly,0.5126042398209708,0.49989290671115616,1.9456026554107666,1.9529277086257935,3.029707431793213,342.4646294116974,9,50532,False,7
781,engit100/hr-analysis,0.5566338774074764,0.5409943316990422,0.5794591307640076,0.5725904107093811,3.0994338989257812,366.31158566474915,2,15021,True,2
782,blurredmachine/superstore-time-series-dataset,0.7580492664456949,0.7739661444424245,0.885186493396759,0.8805543780326843,3.7888481616973877,321.2064747810364,3,1993,False,3
783,ahmedmohameddawoud/bank-customers-segmentation,0.9746495675514465,0.9692315339496969,0.15117371082305908,0.13039050996303558,2.680544137954712,321.41619849205017,10,41188,False,2
784,abhishekbagwan/creditcardmarketing-bbmcsv,0.512985805491849,0.5306307981569867,0.2107010781764984,0.20522283017635345,3.4677464962005615,314.42130732536316,9,18000,True,2
785,michalverdonck/neuromuscular-monitoring-data,0.12083420181106555,0.7101079228328585,1.6082853078842163,1.837047815322876,2.7803542613983154,313.4871883392334,11,21891,False,2
786,brijbhushannanda1979/bank-data,0.9746495675514465,0.9659757431156178,0.15117371082305908,0.09699223190546036,3.1125566959381104,308.61414217948914,10,41188,False,2
787,saumitgp/adult-income-prediction,0.7997830621610347,0.8046780698094841,0.4285445213317871,0.42341771721839905,2.9550583362579346,308.35950899124146,4,16281,False,2
788,matheusmota/dataviz-facens-20182-aula-1-exerccio-2,0.6522493694160216,0.6342578031781587,1.4296526908874512,1.449239730834961,3.480241298675537,329.62778544425964,3,5188,True,5
789,dkurbatovv/teel-industry-data,0.9863841765594378,0.9928931720013189,0.6423085331916809,0.6033895611763,3.98978853225708,308.9951159954071,7,35040,False,3
790,arshaprasad/skill-migration,0.584750849631589,0.5604836021760736,1.432568073272705,1.465872049331665,4.069215774536133,321.39630031585693,5,17617,False,5
791,omidbaghchehsaraei/identification-of-two-modes-of-z-boson,0.847687390749563,0.8710754843019373,0.4727858603000641,0.45177406072616577,4.15006947517395,320.20464992523193,8,20000,False,2
792,nenamalikah/nlp-ulta-skincare-reviews,0.6226844608068722,0.6403190673416169,0.49872085452079773,0.5104228258132935,3.330122232437134,326.18851947784424,2,4150,True,2
793,aksha17/superstore-sales,0.7925260990174373,0.7948774569212285,0.8697017431259155,0.8795294165611267,3.145719289779663,312.257532119751,3,9994,False,3
794,jyotmakadiya/popular-movies-and-tv-shows-amazon-prime-netflix,0.618774525820405,0.6184667816321104,1.5133965015411377,1.5485026836395264,4.455942153930664,318.35398983955383,3,24664,True,5
795,jbatist005/first-project-pizzas,0.5961525003537033,0.9196913781829529,1.351552963256836,1.0443841218948364,3.932542085647583,327.4185748100281,4,48620,False,4
796,lsypyy/2023lab,0.9643804086147438,0.9766250243997657,0.24057160317897797,0.19709071516990662,4.3463873863220215,302.68753457069397,18,25976,True,2
797,prasertk/french-luxury-companies,0.945776,0.9461193333333334,1.0086222887039185,1.0243717432022095,3.073352098464966,324.5679757595062,6,22941,False,4
798,leandrodoze/tweets-from-mgbr,0.5719724135573307,0.44858297854925694,1.120968222618103,1.063943862915039,4.767777442932129,326.2069284915924,3,8199,True,3
799,manthansolanki/leetcode-questions,0.78894048503777,0.7802397762239391,0.9821004867553711,1.0019299983978271,3.5874078273773193,318.5401179790497,4,2238,True,3
800,vstacknocopyright/air-traffic-passenger-statistics,0.6280190521686594,0.7521742795723098,0.7631427049636841,0.694006085395813,5.120437860488892,302.11175513267517,2,50730,True,2
801,titustitus/h1n1-new-york-2009,0.5670226879340184,0.5832281477679869,1.0875747203826904,1.080733299255371,3.1775524616241455,321.47510528564453,7,57846,True,3
802,thedevastator/unlocking-credit-card-offer-acceptance-trends-in,0.512985805491849,0.5176759850410132,0.2107010781764984,0.20683136582374573,3.646418571472168,352.731436252594,9,18000,True,2
803,rohitamalnerkar/adult-dataset,0.80454151059192,0.7943975338426483,0.36442312598228455,0.3776523768901825,2.7735331058502197,306.5523762702942,5,32561,False,2
804,nesreenalqahtani/udemy-dataset,0.5290863684929001,0.5382504730119385,1.2455397844314575,1.2747795581817627,2.526120662689209,323.17781496047974,4,9853,False,4
805,ardesh1r/question-2-census-income,0.80454151059192,0.7961046564944729,0.36442312598228455,0.37862256169319153,3.077759027481079,308.0202257633209,5,32561,False,2
806,mrushan3/bank-marketing,0.9734768907563025,0.9689907212885154,0.08512427657842636,0.09909186512231827,3.860901355743408,322.58108592033386,7,45211,False,2
807,vanamayaswanth/airline-passenger,0.7624531778985826,0.7434749273708957,0.7713912129402161,0.6781716346740723,4.547410011291504,305.20298504829407,2,46670,True,2
808,cms/cms-hpsa-low-income-zip-code-database,0.5650857231785912,0.5759890780445845,1.049446702003479,1.023197054862976,4.2344512939453125,327.7951180934906,2,23153,False,3
809,amrmelharony/pens-and-printers-sales-data,0.9945172857897105,0.9959819024225024,0.5801536440849304,0.5817684531211853,3.3017377853393555,315.7100431919098,5,15000,False,3
810,klmsathishkumar/adult-data-set-uci-ml,0.839609418556787,0.843892475471423,0.41263970732688904,0.3937790095806122,3.738083600997925,308.96311950683594,5,32561,True,2
