,name,transformer_roc,autogluon_roc,transformer_cross_entropy,autogluon_cross_entropy,transformer_time,autogluon_time,number_of_input_columns,number_of_rows,missingness,number_of_classes
312,jumpingqu/exploratory-data-analysis,0.8149736875882427,0.7839070722628674,0.45033636689186096,0.47688424587249756,2.913527488708496,79.36314582824707,3,7043,False,2
313,svetlanaastafeva/dls-adv-kaggle-competition,0.4681579164858778,0.49272712246120787,0.6998503804206848,0.7332989573478699,2.0744762420654297,71.40815854072571,3,1761,False,2
314,mateuszcwieka/mc1314,0.8407910785128783,0.8237372013512698,0.9022248387336731,0.9290074110031128,1.945924997329712,75.83688712120056,6,10668,False,3
315,jericholawson/ncaa-football-game-stats-of-top-25-teams-201419,0.9835370835592275,0.9788333931475783,0.1254900097846985,0.1707465499639511,3.340212345123291,74.21505355834961,42,1861,True,2
316,rajatrahul/telecom-user-churning,0.8149736875882427,0.7805698883326916,0.45033636689186096,0.47736862301826477,4.581320285797119,80.80392980575562,3,7043,False,2
317,tnnnichaa/banksettest,0.9998538011695907,0.9999269005847954,0.5545074343681335,0.554766058921814,2.4328386783599854,74.09040069580078,10,12356,False,3
318,royalstag/hr-database,0.6975323423009467,0.6706230301775187,0.4496399164199829,0.4658856689929962,2.3486013412475586,71.33524513244629,7,8995,False,2
319,riturajsingh99/salary-test-dataset,0.7903572146930434,0.7608874102342471,0.44456374645233154,0.48120924830436707,2.4469594955444336,76.4412682056427,4,15060,False,2
320,nguyentientoan/dataset,0.7654038174063107,0.891775723050462,0.7442731857299805,0.6898790597915649,2.060006618499756,66.91119194030762,2,2128,True,3
321,arpanbangal/acs-orcsv,0.6022681131664931,0.61076399896464,1.0384854078292847,1.0483558177947998,2.4765748977661133,75.54268550872803,9,7811,False,3
322,dhiaaeddinemansouri/mena-food,0.5503911642890013,0.5562816382880811,0.696974515914917,0.6894190907478333,0.4973452091217041,71.17819547653198,3,835,True,2
323,rishidamarla/trumps-approval-ratings-from-20162020,0.8144331956707207,0.8125244609483339,0.8958250880241394,0.8941546082496643,2.128631830215454,72.54974627494812,2,4377,False,3
324,jakubhorek/zamstnanost-v-podnikn,0.8302719772325978,0.797588433658354,0.728788435459137,0.7737269401550293,1.9934966564178467,80.89017224311829,2,19480,True,3
325,veeadalibor/nehody2,0.5096094473602963,0.5234640321086754,0.235165536403656,0.32163354754447937,1.0794141292572021,70.3862817287445,9,1346,True,2
326,larasatiamiruloh/used-car-selling-in-india,0.8283973064792067,0.9215755312852197,0.7086207866668701,0.6896132230758667,1.998722791671753,70.0313811302185,4,8128,True,3
327,arunsivakumar007/annual-energy-consumption-data-from-source-website,0.9676957494407158,0.9604602109300096,0.1783980280160904,0.33055469393730164,2.176156759262085,77.36668920516968,4,1244,True,2
328,vikaspapana/car-vikas,0.8281198057292046,0.9215424906553801,0.7095181345939636,0.694611132144928,2.531846761703491,79.18273687362671,3,8128,True,3
329,thomaskwok91/wine-data,0.9981053051455923,0.9931603275534386,0.03704774007201195,0.16871222853660583,1.9764740467071533,73.5457649230957,11,4547,False,2
330,amosgao/group135,0.9031532306214821,0.9237478551391888,1.088597297668457,1.073201060295105,1.8750715255737305,82.92194867134094,24,2000,True,4
331,khoshbayani/digikala-laptops,0.7629027867266882,0.6859129598260033,1.5056242942810059,1.4773387908935547,0.4257941246032715,71.63126802444458,5,657,True,5
332,nursaba/churnprediction-by-telco-dataset,0.8149736875882427,0.7839070722628674,0.45033636689186096,0.47688424587249756,2.0578479766845703,71.5667188167572,3,7043,False,2
333,kapilbhatt11/churn-svm,0.8087511230907457,0.7836041586445899,0.45638856291770935,0.4719100594520569,1.9060399532318115,65.25543522834778,2,7043,False,2
334,rayenkhayat/customer-churn,0.8149736875882427,0.7948016942626106,0.45033636689186096,0.4634683132171631,1.757396936416626,80.20078587532043,3,7043,False,2
335,leelakrishnaprasad/customerchurn-telco,0.8149736875882427,0.7816968296752663,0.45033636689186096,0.477666437625885,1.8145763874053955,74.00751614570618,3,7043,False,2
336,rajatrahul/telecom-churn,0.8149736875882427,0.7949505840071878,0.45033636689186096,0.4617377817630768,1.8161084651947021,64.36999583244324,3,7043,False,2
337,chandueresu/customer-churn,0.8149736875882427,0.7939545629572584,0.45033636689186096,0.4688306152820587,1.751194715499878,71.64186668395996,3,7043,False,2
338,mravikiran/samplesuperstore,0.7278124371155315,0.7556314564546512,0.9041051864624023,0.9051575660705566,1.5620038509368896,70.09603309631348,3,9994,False,3
339,hamidmehdi/customer-churn-dataset,0.8149736875882427,0.8001976639712488,0.45033636689186096,0.4581036865711212,3.6145877838134766,65.28692817687988,3,7043,False,2
340,parjanyaadityashukla/teleco-customer-churn,0.8149736875882427,0.7698780644333204,0.45033636689186096,0.6795839667320251,1.9012982845306396,66.94129371643066,3,7043,False,2
341,chinnnt/datingappchurning,0.8149736875882427,0.7979283788987294,0.45033636689186096,0.4622604548931122,1.6020495891571045,73.56284737586975,3,7043,False,2
342,kologreewa/my-log,0.6287377264905355,0.5794128960421095,0.7287944555282593,0.7404212355613708,1.898641586303711,76.62436509132385,2,3712,False,2
343,aatishizgr8/teleco-curn-data,0.8149736875882427,0.7809908869208061,0.45033636689186096,0.5370122194290161,1.8429503440856934,61.362099170684814,3,7043,False,2
344,erlendryan/support,0.7681588810607941,0.5794573494920933,1.7948545217514038,1.8674920797348022,1.9004292488098145,73.93179750442505,9,8142,True,8
345,trthingnes/support,0.7681588810607941,0.7388703673475672,1.7948545217514038,1.8514750003814697,2.00974440574646,74.42666912078857,9,8142,True,8
346,dbrownambi/telcocustomerchurn,0.8179466337361074,0.775136906715854,0.4501311182975769,0.5027948617935181,24.488551378250122,73.11148357391357,4,2099,False,2
347,sjain5/telcocustomerchurn,0.8149736875882427,0.7979283788987294,0.45033636689186096,0.4622604548931122,6.72709584236145,75.81745934486389,3,7043,False,2
348,devanshuaggarwal/telecom-churn-dataset,0.8149736875882427,0.7979283788987294,0.45033636689186096,0.4622604548931122,1.7454915046691895,74.88475632667542,3,7043,False,2
349,anishkachoudhary/cars-prediction,0.8289444025524393,0.9260469622890873,0.7102184295654297,0.6895436644554138,1.8068854808807373,79.94019031524658,4,8128,True,3
350,yusufoban/loan-debt-payment,0.7416269394123255,0.7896212290064678,0.9249745011329651,0.8244838118553162,1.878981351852417,77.35937070846558,11,5960,True,2
351,lokeshkum/cust-churn1,0.8149736875882427,0.7986728276216146,0.45033636689186096,0.4604935348033905,1.856241226196289,76.44116377830505,3,7043,False,2
352,nisreenbouta/employment-dataset,0.8326986833997275,0.8315915718488819,0.8157050609588623,0.8359588384628296,1.9106206893920898,78.41212844848633,3,20641,True,3
353,mfrimpong/churn-data,0.8149736875882427,0.7960441535104608,0.45033636689186096,0.4617168605327606,1.9702057838439941,69.17261910438538,3,7043,False,2
354,buseyldrm/telco-churn-datasets,0.8149736875882427,0.7948992427159542,0.45033636689186096,0.46687188744544983,1.8010532855987549,76.2463641166687,3,7043,False,2
355,laithyahia/datasof-train,0.917271976347149,0.888455933261109,1.2636457681655884,1.2733091115951538,2.0800082683563232,78.32369780540466,6,10900,False,5
356,rethinavelyogesh96/samplesuperstoredata,0.7278124371155315,0.7450632036968323,0.9041051864624023,0.9101933240890503,1.9302589893341064,77.75713777542114,3,9994,False,3
357,nattaputkuntakeaw/fs-set-covid19,0.7618838350545667,0.746993334798213,0.5048015117645264,0.4742991626262665,1.5544629096984863,65.2148802280426,11,1743,False,2
358,janelsmb/telcocustomerchurndataset,0.8149736875882427,0.7986728276216146,0.45033636689186096,0.4604935348033905,2.092891216278076,78.49496698379517,3,7043,False,2
359,marcusbao1/telco-customer-churn-19-09-2019,0.8149736875882427,0.77145680913875,0.45033636689186096,0.4835253357887268,2.0436692237854004,74.48700380325317,3,7043,False,2
360,ramidregos/competi,0.6381642512077295,0.6105182257356171,0.5792075991630554,0.5895045399665833,0.7989044189453125,76.19919562339783,3,1159,True,2
361,migrantworkerdata/hong-kong-daily-passenger-traffic,0.6078899999999999,0.57659,0.6410877704620361,0.7134925127029419,1.8035387992858887,75.08626508712769,4,28256,True,2
362,gbolduc/fantasy-football-data-2017-2023,0.5496864448224014,0.5743316084857399,1.3203755617141724,1.3804209232330322,0.8580131530761719,87.74617099761963,2,1206,False,4
363,ashishjagdishsharma/customerchurn,0.8149736875882427,0.7960236169939674,0.45033636689186096,0.46229836344718933,2.004152536392212,70.21265745162964,3,7043,False,2
364,migrantworkerdata/hong-kong-daily-passenger-traffic,0.6078899999999999,0.57659,0.6410877704620361,0.7134925127029419,1.8035387992858887,75.08626508712769,4,28256,True,2
365,gbolduc/fantasy-football-data-2017-2023,0.5496864448224014,0.5743316084857399,1.3203755617141724,1.3804209232330322,0.8580131530761719,87.74617099761963,2,1206,False,4
366,bricenelson/digimontcg2020,0.8944490995167352,0.8982178894921172,0.8628033995628357,1.0161319971084595,1.8641602993011475,69.37977290153503,3,2019,True,4
367,patricklford/antidepressant-usage-in-scandinavia-5-19yrs-old,0.4693627450980392,0.5592320261437909,0.8996315598487854,0.7968587279319763,0.1472933292388916,68.86363554000854,2,198,False,2
368,ashishjagdishsharma/customerchurn,0.8149736875882427,0.7960236169939674,0.45033636689186096,0.46229836344718933,2.004152536392212,70.21265745162964,3,7043,False,2
369,shivaiyer129/hr-data-analytics,0.7725796897966347,0.751420485707391,0.4883187413215637,0.4615883231163025,1.4359419345855713,74.23766446113586,22,1470,False,2
370,rahulverma012/customer-churn,0.8149736875882427,0.779748427672956,0.45033636689186096,0.4845584034919739,1.8537416458129883,73.1420226097107,3,7043,False,2
371,benjameeper/movie-violencesexprofanity-data,0.7107987839645913,0.7263095868903378,1.6371102333068848,1.6499824523925781,1.8041081428527832,82.14102172851562,2,23980,False,6
372,iqmansingh/company-employee-dataset,0.7033390071863218,0.6929868616686057,1.7172393798828125,1.731198787689209,1.723886489868164,74.7294020652771,4,5000,False,6
373,mohamedharris/supermart-grocery-sales-retail-analytics-dataset,0.508573116866635,0.5158769331526691,1.9456006288528442,1.94515061378479,1.7638416290283203,73.85645866394043,3,9994,False,7
374,uciml/wall-following-robot,0.8912597830860737,0.8701536410693033,1.0858808755874634,1.0880882740020752,1.6717171669006348,68.15112709999084,2,5455,False,4
375,rodolfomendes/abalone-dataset,0.7375560674912597,0.7380274865530626,1.0042667388916016,0.9938323497772217,1.7073016166687012,64.699627161026,8,4177,False,3
376,kukuroo3/body-performance-data,0.8825966226711666,0.8774322733915675,1.1139990091323853,1.1235407590866089,1.8083508014678955,68.0803701877594,10,13393,False,4
377,szamil/who-suicide-statistics,0.6505878152366819,0.6400616838438437,1.7225496768951416,1.786016821861267,1.6176064014434814,73.50361394882202,3,43776,True,6
378,usdot/pipeline-accidents,0.5384954036936752,0.5408032550748884,1.7265796661376953,1.7089959383010864,1.798171043395996,72.71677803993225,4,2795,True,7
379,dubradave/hospital-readmissions,0.6465907317834296,0.6360286616176771,0.6620343923568726,0.6640264391899109,1.6697227954864502,68.70925855636597,7,25000,False,2
380,kushleshkumar/cornell-car-rental-dataset,0.6362965785650815,0.6839737331859899,1.2924606800079346,1.3262637853622437,1.6909070014953613,71.52067065238953,5,5851,True,5
381,ruthgn/bank-marketing-data-set,0.5881176061238691,0.5624813599761408,0.1739928275346756,0.18396495282649994,1.7593088150024414,69.02217841148376,9,41188,False,2
382,aakash2016/big-mart-sales-dataset,0.47085116114661235,0.5335512097676303,1.3525923490524292,1.346137523651123,1.647388219833374,82.22958660125732,4,8523,True,5
383,raosuny/e-commerce-purchase-dataset,0.4915518372703412,0.5116309775302477,0.6960803866386414,0.7009470462799072,1.6711955070495605,67.92289113998413,4,24999,True,2
384,enockmokua/financial-dataset,0.49643345883587536,0.48223174211506725,0.6834986209869385,0.9618827104568481,1.5995378494262695,71.6165418624878,3,23524,True,2
385,anxods/spotify-top-50-playlist-songs-anxods,1.0,0.9999866687996587,0.009103158488869667,0.010934527963399887,1.6240630149841309,70.25575733184814,4,4400,False,2
386,camussonif/argentinian-football-results-20152022,1.0,1.0,0.5800527930259705,0.5515220165252686,1.9094913005828857,73.64069437980652,27,2821,True,3
387,datalale/logistic-regression-use-case-churn,0.8087511230907457,0.7753074059812605,0.45638856291770935,0.4793730676174164,1.7037241458892822,66.97746467590332,2,7043,False,2
388,dileep070/logisticregression-telecomcustomer-churmprediction,0.8087511230907457,0.7783108715184186,0.45638856291770935,0.5132489204406738,1.6280860900878906,67.51627850532532,2,7042,False,2
389,sajidvali/loan-prediction,0.7702581926514399,0.7372889771598807,0.44962188601493835,0.49886593222618103,0.3439900875091553,70.7824387550354,5,614,True,2
390,swaptr/fifa-world-cup-2022-player-data,0.8712619026742439,0.8732927817606099,1.1393568515777588,1.1530400514602661,0.4383530616760254,75.95885491371155,17,680,True,4
391,homelysmile/datacad,0.7534712391070842,0.7855992411795713,0.6718374490737915,0.6790248155593872,1.7461621761322021,73.54032635688782,43,6611,False,3
392,joshuakalobbowles/vivino-wine-data-top-10-countries-exchina,0.6102143270606042,0.5753192289028297,1.5827025175094604,1.6132590770721436,1.6089019775390625,70.60033702850342,3,12205,True,6
393,osuolaleemmanuel/ad-ab-testing,0.6973435790131919,0.6839071475241613,0.6026743054389954,0.7634397149085999,1.6297590732574463,70.14210367202759,2,8077,False,2
394,thedevastator/residential-home-energy-efficiency,0.8540309067212809,0.8516725625271518,0.4016914665699005,0.40372925996780396,1.6245105266571045,69.59290528297424,8,3652,True,2
395,antonkozyriev/online-data-science-courses,0.6513791159258265,0.6613831697016864,1.3085533380508423,1.294760823249817,1.5704491138458252,72.57837295532227,4,4683,True,4
396,syedasimalishah/marvel-chracters,0.5464928425686967,0.5610181682293912,1.3231239318847656,1.3194327354431152,2.916551113128662,69.90733575820923,2,16376,True,3
397,nitsbat/data-of-atm-transaction-of-xyz-bank,0.9686981690006441,0.9668626809031279,1.1035404205322266,1.1193606853485107,1.6818809509277344,83.02375197410583,6,11589,False,5
398,ozgurdogan646/water-quality-dataset,0.9390450861195543,0.9202380952380954,0.5670541524887085,0.5673016309738159,1.7213926315307617,65.26546549797058,20,20000,True,3
399,gimunu/football-striker-performance,0.9339041888451748,0.9254802129136773,0.327998548746109,0.48327600955963135,0.847038984298706,69.52830147743225,26,1177,True,2
400,arnabchaki/medium-articles-dataset,0.7876979024958208,0.8085153762732284,1.1190248727798462,1.1312918663024902,1.6358976364135742,76.5585584640503,3,2498,True,4
401,aakashphadtare/janata-hack-customer-segmentation,0.7118086759516637,0.6995125079560307,2.0822999477386475,2.1727304458618164,1.6408774852752686,78.5231282711029,3,10695,True,9
402,singh001avinash/default-credit-card,0.9562421622775421,0.9284399263587608,0.08814921975135803,0.24995334446430206,1.703615427017212,69.43829655647278,2,10000,False,2
403,krzysztofpiat/y-combinator-investment-from-2005-to-2019,0.9172636901550169,0.736922961249228,0.8183858394622803,0.8441370725631714,1.477599859237671,68.60417032241821,6,2585,True,3
404,prasertk/major-social-media-stock-prices-20122022,0.963845625,0.9519150000000002,1.0844649076461792,1.137571096420288,1.7272794246673584,74.47866606712341,5,8398,False,5
405,maysedias/churncsv,0.8512516046213093,0.8475390944100829,0.28547486662864685,0.2964524030685425,1.7678418159484863,62.98899221420288,13,5000,False,2
406,kukuroo3/churn-model-data-set-competition-form,0.7034578048611313,0.683541578292098,1.0105317831039429,1.0189192295074463,1.5257434844970703,69.6693217754364,7,6499,False,3
407,sandorabad/georeferenced-forestfires-2017-chile,0.9382956521739131,0.9772603580562659,0.5893574953079224,0.340532124042511,1.7003166675567627,70.05823397636414,16,5234,False,2
408,junglisher/vehicle-insurance-data,0.6186534372785258,0.6981431608788093,0.5048048496246338,0.3828418552875519,1.6464300155639648,70.25083017349243,4,8630,False,2
409,muki2003/lung-dataset,0.5046262663997368,0.5069669999031475,0.9981431365013123,1.0988657474517822,9.395694732666016,83.88837242126465,11,3200,True,3
410,iamravi1/census-data,0.8032603581572848,0.7697099774046086,0.4257447123527527,0.46113520860671997,1.8969688415527344,63.09802269935608,3,32561,False,2
411,svnt44/dataset,0.6063706196624669,0.5895349424066909,1.727370023727417,1.7208315134048462,1.8849468231201172,84.66233706474304,6,2795,True,7
412,arashnic/big-mart-sale-forecast,0.5259516545153564,0.5181358847082405,1.347160816192627,1.3671846389770508,1.794893503189087,77.88501024246216,3,5681,True,5
413,pedrothiago/anlise-dos-filmes-exibidos-2009-a-2019,0.6573635463800905,0.5866950145442792,0.5598021149635315,0.5756548643112183,2.9326069355010986,77.23751664161682,2,7052,False,2
414,krystianadammolenda/refugees-from-ukraine-poland,0.5978705978705978,0.5490083384820227,0.5958667397499084,0.6332910656929016,1.94545578956604,72.64849996566772,2,54233,True,2
415,syedasimalishah/1000-projects-crowdfunding-data,0.9996516893068618,0.9958368579058235,0.018315855413675308,0.06275720149278641,0.6570146083831787,73.72338557243347,5,1000,True,2
416,mikekzan/who-alcohol-total-per-capita-consumption-rate,0.731942282093314,0.7821225381695717,1.6768364906311035,1.6112771034240723,4.982936382293701,66.27233099937439,4,11238,False,6
417,thedevastator/tax-burden-on-tobacco,0.6092184426481435,0.999917328042328,0.9190336465835571,0.5581327676773071,1.9581682682037354,64.2657585144043,2,13770,True,2
418,theworldbank/msme-country-indicators-and-sources,0.7043667434274559,0.6239163196995958,1.9123085737228394,1.956310510635376,0.18931961059570312,64.8529806137085,4,267,True,8
419,kanuriviveknag/road-accidents-severity-dataset,0.548667727324848,0.5721802975576196,0.7466822862625122,0.7682705521583557,1.8236749172210693,77.26380348205566,2,12316,True,3
420,thedevastator/behavioral-risk-factors-tobacco,0.9374839326749124,0.9203604131053459,1.3121633529663086,1.3626551628112793,1.8478186130523682,73.78788113594055,3,11676,True,5
421,aman1py/gapminder,0.622362072224987,0.5383323892372515,1.643431305885315,1.79192316532135,1.76180100440979,66.76227331161499,4,10111,True,6
422,utkarshx27/health-and-income-outcomes,0.9807712782555017,0.9855169046101759,1.109296441078186,1.174782633781433,1.48142409324646,78.33958339691162,5,10545,True,5
423,samikshakolhe/rta-dataset-addis-ababa-subcity,0.548667727324848,0.5619401086457975,0.7466822862625122,0.7722073793411255,1.9066805839538574,82.54708909988403,2,12316,True,3
424,akash1vishwakarma/value-of-building-work-put-in-place,0.8879103015467682,0.8640538685434502,1.0597745180130005,1.0570945739746094,2.1791672706604004,75.32376432418823,3,42499,True,4
425,mohitkr05/global-significant-earthquake-database-from-2150bc,0.7708731832889397,0.7649292086022274,0.5376015901565552,0.5487313270568848,2.520787239074707,64.37135052680969,9,6193,True,2
426,yichienchong/databel-telecom-customer-churn-dataset,0.769061194438737,0.645238339839737,3.268190860748291,2.5992820262908936,2.095057487487793,73.22109317779541,9,6687,True,2
427,sapna123/patientinfo,0.49402790050833895,0.4869118487043033,1.3649194240570068,1.379885196685791,2.2442731857299805,79.53884553909302,5,8392,False,4
428,yannisp/uber-pickups-enriched,0.8604046280388248,0.8221057737071137,1.7810227870941162,1.7281432151794434,2.1328787803649902,86.30214715003967,10,29101,True,6
429,ninopadilla13/employee-churn,0.9593038165850767,0.9625750123952106,0.19682398438453674,0.16104185581207275,1.8411171436309814,66.63224124908447,7,14249,True,2
430,mathurinache/populationdensity,0.6965601741253915,0.62479613261135,1.5066667795181274,1.5346133708953857,0.35923004150390625,69.08489108085632,58,214,True,5
431,timmofeyy/-pizza-hut-restaurants-locations-in-us,0.6224374647357532,0.6657117332545205,0.47793838381767273,0.4563019871711731,1.8016011714935303,71.2248363494873,2,6600,True,2
432,amirkhalesi/decentraland-nft-estates-dataset-2022,0.9650975990845273,0.9964908224125271,0.8340137600898743,0.7768049240112305,1.815582513809204,82.5807466506958,5,2000,True,3
433,somesh24/english-premier-league-football-10-seasons,1.0,0.9942631736574139,0.5587655901908875,0.6017149686813354,0.22838973999023438,68.41018176078796,19,380,False,3
434,manmeetdhawan/counterfiet-medicine-project,0.5577134277134277,0.6451008151008151,0.6648613214492798,0.6284967660903931,1.7939610481262207,74.96261930465698,4,6818,True,2
435,sachinmeena04/iou-zipcodes,0.6298405466970387,0.6298405466970387,0.38756218552589417,0.32167765498161316,1.7482795715332031,70.95429515838623,3,52177,False,2
436,baghlafturki/strava-jeddah-segments-leaderboard,0.5913911145640205,0.5772479214797951,2.1195621490478516,2.1489291191101074,1.8573729991912842,75.91189241409302,7,7865,True,8
437,gauravduttakiit/ml-contest-on-liver-disease-prediction,0.5046262663997368,0.5104656157637565,0.9981431365013123,1.0163817405700684,3.575860023498535,77.17346405982971,11,3200,True,3
438,krrai77/wine-reviews,0.7229102063281113,0.852338834329592,1.0952882766723633,0.9915626645088196,1.7001850605010986,64.72293829917908,2,2890,True,2
439,juniorbueno/cidades-saopaulo,0.6745398698523699,0.6516486985236984,0.4988824129104614,0.48594918847084045,1.775343418121338,69.21803092956543,8,10692,True,2
440,yvgeny/overwatch-competitions-data-7-seasons,0.5269322217721184,0.4224530749379008,1.2232189178466797,1.2467764616012573,1.9848010540008545,80.27097868919373,8,3299,True,3
441,jedbell/march-madness-games-season-stats-and-boxscores,0.9967320261437909,0.9950980392156863,0.07236899435520172,0.08506406843662262,0.6826043128967285,70.11508202552795,62,670,False,2
442,cl3nn0/ticket2022c,1.0,1.0,0.020491326227784157,0.05888758599758148,1.7199456691741943,70.2601261138916,8,36553,False,2
443,manishka/big-mart-salescsv,0.47085116114661235,0.5408693555553776,1.3525923490524292,1.3467445373535156,1.7553086280822754,81.20400834083557,4,8523,True,5
444,noordeen/employee-attrition,0.7437848528967393,0.7294316402494299,0.3922487795352936,0.4293259382247925,1.2646915912628174,72.89107847213745,22,1470,False,2
445,vardhansiramdasu/income,0.7994421692596737,0.7881457009562812,0.4666000306606293,0.8653232455253601,1.7553913593292236,73.98341012001038,4,31978,False,2
446,nosbielcs/opendataaigbrazil,0.7993735744118222,0.8095560612550928,0.8230201005935669,0.8300642371177673,1.9306550025939941,78.68866395950317,6,5116,True,3
447,ibombonato/unifesp-xray-body-part-dicom-metadata-csv,0.8547815820543093,0.7492129083038174,0.5580372214317322,0.5555751919746399,1.5397894382476807,75.6532928943634,8,1738,True,2
448,wentinglu/chinese-yield-curves-3-different-kinds,0.5624738987967486,0.7255616394837952,0.9579581022262573,0.9404039978981018,1.8292572498321533,67.21105337142944,8,10997,True,3
449,mohamedhamdymady/telecom-customer-churn,0.8088923116416378,0.7855499935823387,0.4551250636577606,0.47037190198898315,3.7484078407287598,71.40414690971375,3,7043,True,2
450,new-york-state/nys-runaway-and-homeless-youth-programs,0.4227272727272727,0.42272727272727273,0.7092326283454895,0.8154629468917847,0.056223392486572266,67.81389713287354,3,42,True,2
451,thedevastator/domain-analysis-of-5000-most-popular-github-repo,0.5588668771921287,0.5452709378054544,1.5172604322433472,1.5520424842834473,1.9280402660369873,70.7919819355011,2,5000,True,4
452,imrandude/studentdropindia2016,0.8411983089765874,0.9988840962252409,0.17942006886005402,0.0675220936536789,1.8877758979797363,73.34214210510254,9,19100,True,2
453,thedevastator/national-health-and-nutrition-examination-survey,0.8802610686671576,0.8771372192562592,0.45973554253578186,0.5472773909568787,1.948317289352417,72.69071578979492,3,4824,True,2
454,ahmedanwar89/udemy-courses,0.4971693182310118,0.5398917970226474,1.2532881498336792,1.2679721117019653,1.9757649898529053,81.50418043136597,4,3678,False,4
455,arun0309/customer,0.9699754901960784,0.9718793767507002,0.08896458148956299,0.09252922236919403,2.0683865547180176,73.93711066246033,4,45211,False,2
456,researcher1548/livestock-symptoms-and-diseases,0.49780934652067466,0.4951328970684652,1.6083303689956665,1.6089701652526855,2.0006141662597656,69.94173884391785,2,43778,False,5
457,kartik2khandelwal/no-title,0.5093702139163216,0.515712791874607,0.997823178768158,1.0994170904159546,4.663946866989136,77.03583931922913,10,3200,True,3
458,raj401/liver-disease-competition,0.5063907966704024,0.5342155000196898,0.9983991980552673,1.022464394569397,3.917654514312744,77.08478164672852,6,3200,True,3
459,theworldbank/paid-in-contributions-to-ibrd-ida-ifc-trust-funds,0.7513308975972564,0.6726460321533455,0.627424955368042,0.6737009286880493,1.8868649005889893,72.07226228713989,2,11446,True,2
460,sabhireddy/qualitypredection,0.9676850048685491,0.9885791950665368,0.09850301593542099,0.08316311985254288,3.2866828441619873,73.31063032150269,20,7996,False,2
461,saadfareed/data-set-of-atm-transaction-of-xyz-bank,0.5928450052077073,0.593057725730301,1.9300878047943115,1.929915189743042,2.199258804321289,84.19950199127197,6,11589,False,7
462,aleshagavrilov/parishousing,0.4994274364353104,0.49799856099068696,0.35380586981773376,0.36585870385169983,1.8055546283721924,71.79564690589905,9,10000,False,2
463,ayush12nagar/superstore-sales-dataset,0.6626036691040954,0.6919073514342057,0.9914776086807251,0.9823862910270691,1.505012035369873,69.44202017784119,3,5901,True,3
464,wintersoldierv/1-lakh-companies-dataset,0.8820654864686608,0.8762922083488599,1.0801647901535034,1.0447938442230225,1.8416318893432617,81.18057799339294,2,105000,True,4
465,parthdevrani/calories-burn,0.9705417422032264,0.968812905446236,0.23171241581439972,0.23255906999111176,1.8902113437652588,73.84639000892639,5,15000,False,2
466,thedevastator/us-national-cardiovascular-disease,0.8965115860463442,0.8920955683822736,0.36732587218284607,0.5249074101448059,1.9218635559082031,73.37019062042236,5,15840,True,2
467,chanjr/train,0.569866945989407,0.5695914948609634,1.1103802919387817,1.1430182456970215,2.00813364982605,82.3596305847168,6,4277,True,3
468,mohsinisu/remote-sensing-of-soybean-sds-disease,1.0,1.0,0.5557407736778259,0.5514446496963501,1.9066016674041748,68.22470712661743,6,23040,False,3
469,imanemag/bankchurnerscsv,0.9780887526423763,0.9889468716604654,0.24963131546974182,0.18758553266525269,2.0544309616088867,69.00737142562866,13,10127,False,2
470,jurk06/delhi-crime-data,1.0,1.0,0.5514615774154663,0.551517128944397,2.10978627204895,64.80788898468018,3,75748,True,3
471,luckyt/imo-scores,0.9867840454747296,0.9852603299164464,1.0245566368103027,1.039818525314331,1.94966459274292,73.62109136581421,6,14835,True,4
472,tango911/airline-sentiment-tweets,0.8639057922019383,0.8500903640699011,0.6709285974502563,0.6727311015129089,2.0942020416259766,78.40613079071045,3,3339,True,3
473,jithinanievarghese/nykaa-popular-brands-cosmetics-beauty-products,0.5725159530327455,0.5374240502103225,0.39285707473754883,0.37375184893608093,1.8091461658477783,75.7447624206543,4,3663,True,1
474,selvynmartinez/middlebury-survey-fall-2011,0.605704234226343,0.569211009763731,1.6900533437728882,1.7620368003845215,0.6208007335662842,86.88201999664307,11,985,True,6
475,subidit/indicators-of-anxiety-or-depression,0.7044053678975645,0.6928629649543994,1.0481958389282227,1.0510894060134888,1.9624910354614258,75.76338911056519,3,11484,True,3
476,martinmraz07/oscar-movies,0.6388029834455158,0.6712752410405676,0.43196624517440796,0.4393572211265564,0.4250016212463379,64.7549159526825,4,571,True,2
477,strawberrysoju/phone-data,0.9988143233548142,0.9987454610720539,0.5804539918899536,0.5842660069465637,1.8346939086914062,65.29624319076538,14,3000,True,3
478,tuzz1205/city-day-20152017,0.7924066041451676,0.8602564021070899,1.7384604215621948,1.6660351753234863,2.154428243637085,74.95462846755981,12,10956,True,6
479,andradaolteanu/siimfisabiorsna-covid-2021,0.8951743227891646,0.9536592585481367,0.43117865920066833,0.30739492177963257,1.902531385421753,73.31591200828552,7,6334,True,2
480,hoorqasim/credit-card-users-churn-prediction,0.9787751854538647,0.9912011794163762,0.24859051406383514,0.19130100309848785,1.761234998703003,71.18615484237671,14,10127,True,2
481,singhaprajita7/telecom-churn-analysis,0.8087511230907457,0.7783108715184186,0.45638856291770935,0.5132489204406738,2.1969799995422363,75.7318971157074,2,7043,False,2
482,new-york-city/ny-sidewalk-cafe-licenses-and-applications,0.4370734813533257,0.5133121876201462,0.5111278891563416,0.4982040226459503,1.0147626399993896,66.79204750061035,5,1445,True,2
